customer_id,age,gender,location,tenure_months,contract_type,monthly_recharge,data_usage_gb,call_minutes,num_services,num_complaints,support_calls,payment_method,paperless_billing,sentiment_score,churn
CUST04399,72,Female,Urban,31,Two Year,124.65,0.12,300.0,5,1,2,Credit Card,1,0.137,0
CUST04400,53,Male,Urban,39,Two Year,78.18,3.59,415.0,1,1,0,E-Wallet,1,0.001,0
CUST04401,55,Male,Urban,4,Month-to-Month,63.95,12.36,169.0,4,1,3,Bank Transfer,0,0.279,1
CUST04402,28,Male,Suburban,2,Month-to-Month,40.06,4.54,364.0,1,1,0,Credit Card,0,-0.513,1
CUST04403,50,Female,Suburban,10,One Year,77.03,0.39,231.0,2,0,2,Bank Transfer,0,-0.035,1
CUST04404,41,Female,Urban,33,Month-to-Month,102.52,5.51,327.0,1,1,2,Bank Transfer,0,-0.126,1
CUST04405,40,Female,Suburban,32,Month-to-Month,57.91,1.89,232.0,2,1,2,Bank Transfer,0,-0.602,0
CUST04406,32,Female,Suburban,27,Month-to-Month,21.24,10.18,36.0,3,2,2,Credit Card,1,-0.045,1
CUST04407,44,Male,Urban,6,Two Year,47.39,1.35,401.0,5,1,2,E-Wallet,0,0.456,0
CUST04408,28,Male,Rural,48,Two Year,56.69,2.56,425.0,1,1,0,Credit Card,1,-0.634,1
CUST04409,74,Male,Suburban,37,One Year,26.88,5.49,407.0,2,0,2,Bank Transfer,1,0.034,0
CUST04410,68,Female,Urban,22,Month-to-Month,78.1,1.19,216.0,4,1,1,E-Wallet,0,-0.068,0
CUST04411,67,Male,Urban,38,Two Year,83.37,0.8,,4,1,2,Credit Card,1,0.079,0
CUST04412,34,Female,Urban,71,Two Year,47.11,0.01,357.0,2,1,2,Cash,1,0.292,0
CUST04413,68,Female,Urban,35,Two Year,86.09,2.68,185.0,5,0,2,E-Wallet,1,0.088,0
CUST04414,70,Female,Suburban,18,Month-to-Month,42.12,10.56,160.0,3,0,2,Bank Transfer,1,0.576,0
CUST04415,31,Female,Urban,1,Month-to-Month,31.72,1.32,283.0,3,0,4,Credit Card,1,0.135,0
CUST04416,44,Female,Suburban,44,One Year,38.63,0.18,183.0,5,3,4,Credit Card,0,-0.891,0
CUST04417,35,Male,Suburban,17,Month-to-Month,44.3,3.87,536.0,1,0,4,E-Wallet,1,0.192,0
CUST04418,45,Female,Suburban,19,Month-to-Month,84.72,0.23,141.0,2,2,0,Credit Card,1,-0.705,0
CUST04419,68,Female,Suburban,7,Month-to-Month,78.92,2.83,595.0,3,0,2,Credit Card,0,0.098,0
CUST04420,64,Male,Urban,39,Two Year,42.12,1.92,230.0,5,1,2,Credit Card,1,-0.12,0
CUST04421,64,Female,Urban,57,Two Year,,2.58,467.0,3,3,1,Credit Card,1,-0.742,0
CUST04422,21,Female,Suburban,25,Month-to-Month,109.24,0.71,387.0,3,1,2,Credit Card,0,0.963,1
CUST04423,24,Male,Urban,10,Two Year,85.46,0.38,157.0,1,0,3,E-Wallet,0,0.671,0
CUST04424,62,Male,Urban,16,One Year,29.73,5.53,317.0,3,1,0,E-Wallet,0,0.13,0
CUST04425,52,Male,Rural,37,Two Year,98.16,1.13,184.0,2,0,3,E-Wallet,1,0.321,0
CUST04426,65,Female,Suburban,17,Month-to-Month,121.41,6.45,420.0,5,0,0,E-Wallet,0,0.507,0
CUST04427,26,Male,Urban,12,Month-to-Month,64.35,5.68,182.0,1,0,1,Credit Card,0,,1
CUST04428,25,Male,Suburban,31,Month-to-Month,57.42,0.88,596.0,1,3,1,Cash,0,0.125,0
CUST04429,69,Male,Suburban,12,Month-to-Month,54.33,9.56,576.0,5,1,1,Credit Card,1,0.371,0
CUST04430,62,Female,Urban,37,One Year,57.24,0.7,51.0,2,1,1,Credit Card,1,-0.794,0
CUST04431,34,Male,Urban,12,Month-to-Month,84.21,6.38,2.0,3,1,0,Credit Card,1,0.383,1
CUST04432,34,Female,Rural,37,Two Year,49.18,2.18,,3,0,1,Bank Transfer,1,-0.085,0
CUST04433,66,Female,Urban,7,Month-to-Month,84.13,0.81,581.0,2,2,0,Credit Card,1,-0.422,1
CUST04434,50,Male,Urban,13,Month-to-Month,65.01,11.13,15.0,4,0,0,E-Wallet,1,0.693,0
CUST04435,49,Female,Urban,1,Month-to-Month,50.26,13.22,229.0,5,1,0,Bank Transfer,1,-0.695,1
CUST04436,25,Female,Suburban,35,Month-to-Month,73.95,2.86,266.0,2,2,3,Bank Transfer,1,0.335,0
CUST04437,36,Male,Urban,30,Month-to-Month,59.61,2.53,305.0,3,1,0,E-Wallet,0,0.377,0
CUST04438,55,Female,Urban,45,One Year,49.04,9.24,5.0,5,0,1,Cash,0,0.383,0
CUST04439,20,Male,Urban,17,Month-to-Month,64.28,3.63,109.0,5,0,1,E-Wallet,1,,0
CUST04440,22,Female,Rural,47,One Year,64.62,1.24,142.0,3,0,4,Bank Transfer,0,0.559,0
CUST04441,30,Female,Urban,44,One Year,53.07,2.21,206.0,2,1,0,Cash,1,0.139,0
CUST04442,64,Male,Suburban,10,Month-to-Month,44.62,7.23,428.0,4,1,4,Bank Transfer,1,0.16,0
CUST04443,63,Male,Rural,6,One Year,67.25,7.85,165.0,5,3,2,Bank Transfer,0,-0.942,1
CUST04444,48,Female,Urban,37,Two Year,70.17,11.2,259.0,5,0,1,Credit Card,1,0.575,0
CUST04445,72,Female,Rural,4,Month-to-Month,75.0,1.36,393.0,5,1,1,Credit Card,0,0.243,1
CUST04446,33,Male,Rural,32,Month-to-Month,74.2,4.56,120.0,2,0,3,Credit Card,0,,0
CUST04447,67,Female,Rural,63,Two Year,97.99,0.28,412.0,5,0,4,Bank Transfer,1,0.17,0
CUST04448,49,Female,Urban,11,Month-to-Month,37.81,5.18,139.0,3,0,2,Bank Transfer,0,0.323,1
CUST04449,39,Female,Suburban,13,Month-to-Month,104.66,3.31,167.0,3,1,2,Bank Transfer,1,-0.419,1
CUST04450,46,Female,Suburban,59,Two Year,31.55,1.15,83.0,1,1,1,Credit Card,1,-0.0,0
CUST04451,39,Male,Rural,2,Month-to-Month,96.2,4.25,420.0,5,0,2,Bank Transfer,0,0.445,0
CUST04452,60,Male,Urban,34,Month-to-Month,77.54,0.58,267.0,4,2,2,Bank Transfer,0,-0.018,1
CUST04453,20,Male,Suburban,26,Two Year,52.1,1.62,37.0,1,1,1,Bank Transfer,1,0.685,0
CUST04454,71,Male,Urban,35,Two Year,10.0,2.05,302.0,5,0,1,Bank Transfer,1,0.435,0
CUST04455,27,Male,Urban,9,Month-to-Month,27.62,6.0,337.0,5,0,0,Bank Transfer,1,0.263,1
CUST04456,59,Male,Urban,20,Month-to-Month,49.15,1.48,329.0,2,1,0,Credit Card,1,0.273,0
CUST04457,38,Female,Suburban,34,Two Year,76.15,0.2,198.0,2,0,0,Credit Card,0,0.077,0
CUST04458,33,Male,Urban,37,One Year,51.64,0.8,4.0,3,1,0,Credit Card,0,0.58,0
CUST04459,29,Female,Suburban,12,Month-to-Month,64.03,3.75,431.0,1,0,0,Credit Card,1,0.023,0
CUST04460,19,Female,Rural,28,Month-to-Month,54.08,0.06,370.0,1,0,0,Credit Card,1,0.138,0
CUST04461,58,Female,Urban,18,Month-to-Month,69.21,6.29,102.0,1,1,0,Credit Card,1,-0.38,1
CUST04462,41,Male,Suburban,38,Two Year,30.4,9.26,434.0,3,0,1,Credit Card,0,0.283,0
CUST04463,52,Female,Urban,9,Two Year,58.4,2.74,380.0,4,0,0,E-Wallet,1,0.558,0
CUST04464,73,Male,Urban,23,Two Year,78.16,4.92,65.0,4,2,3,Credit Card,1,0.311,0
CUST04465,47,Female,Suburban,69,Two Year,128.17,2.48,578.0,4,1,3,Bank Transfer,1,-0.123,0
CUST04466,74,Female,Rural,33,One Year,86.07,1.48,269.0,1,1,0,Bank Transfer,1,-0.04,0
CUST04467,47,Male,Suburban,17,Month-to-Month,60.37,0.72,46.0,5,0,2,Bank Transfer,0,-0.867,0
CUST04468,64,Female,Suburban,61,One Year,49.03,2.92,364.0,1,1,2,Bank Transfer,1,0.039,0
CUST04469,52,Female,Urban,25,One Year,76.43,10.63,179.0,5,0,2,Bank Transfer,1,0.211,0
CUST04470,36,Female,Urban,24,Month-to-Month,44.05,8.83,67.0,2,2,0,Credit Card,1,,1
CUST04471,67,Female,Suburban,13,Month-to-Month,68.61,10.08,114.0,3,0,4,Credit Card,1,0.702,1
CUST04472,25,Male,Urban,27,Two Year,72.92,13.57,25.0,4,0,3,Bank Transfer,1,0.368,0
CUST04473,43,Female,Urban,15,Month-to-Month,60.07,0.72,558.0,1,2,3,Bank Transfer,1,-0.516,0
CUST04474,66,Female,Suburban,15,Month-to-Month,89.3,0.63,,1,2,1,Bank Transfer,1,-0.612,1
CUST04475,57,Male,Urban,14,One Year,62.65,2.23,72.0,2,0,2,E-Wallet,1,-0.263,0
CUST04476,24,Female,Urban,48,One Year,53.75,4.68,258.0,5,1,2,Bank Transfer,0,-0.228,0
CUST04477,47,Female,Suburban,10,Month-to-Month,52.25,2.32,385.0,4,2,2,Credit Card,0,-0.15,1
CUST04478,24,Female,Suburban,47,Two Year,32.72,8.92,29.0,3,0,3,E-Wallet,1,-0.694,0
CUST04479,20,Female,Rural,33,Month-to-Month,29.46,5.05,420.0,5,1,3,Cash,0,-0.154,1
CUST04480,18,Male,Suburban,7,Month-to-Month,79.98,4.02,2.0,5,0,0,E-Wallet,0,0.621,0
CUST04481,53,Female,Urban,5,Month-to-Month,101.96,0.29,520.0,4,2,1,Cash,1,-0.664,1
CUST04482,42,Male,Rural,60,One Year,118.71,0.77,519.0,3,1,1,Credit Card,0,-0.071,0
CUST04483,54,Female,Suburban,23,Two Year,92.94,2.24,520.0,4,0,2,Credit Card,0,-0.197,0
CUST04484,18,Female,Urban,21,Two Year,78.02,14.98,400.0,4,0,2,Credit Card,1,-0.883,0
CUST04485,32,Female,Urban,51,Two Year,72.69,1.63,273.0,1,3,1,E-Wallet,0,-0.82,0
CUST04486,54,Male,Suburban,34,Month-to-Month,97.75,3.98,471.0,3,0,2,Bank Transfer,1,-0.225,0
CUST04487,30,Female,Suburban,28,Month-to-Month,55.78,18.01,371.0,5,1,3,Bank Transfer,1,0.21,0
CUST04488,57,Female,Suburban,49,One Year,110.03,1.23,430.0,4,1,1,Credit Card,1,0.192,0
CUST04489,25,Male,Suburban,28,Month-to-Month,64.01,0.73,538.0,2,0,1,E-Wallet,0,-0.167,1
CUST04490,22,Male,Suburban,34,Two Year,71.48,3.16,347.0,3,0,2,E-Wallet,0,0.717,0
CUST04491,26,Male,Rural,9,One Year,65.62,3.21,70.0,2,1,1,Credit Card,1,0.29,0
CUST04492,18,Male,Suburban,54,Two Year,93.13,10.2,481.0,5,0,1,Credit Card,1,0.147,0
CUST04493,53,Female,Urban,1,Month-to-Month,64.71,0.11,255.0,3,1,2,Credit Card,0,0.082,1
CUST04494,52,Female,Suburban,3,Month-to-Month,75.12,2.09,102.0,1,1,0,Credit Card,1,-0.328,1
CUST04495,19,Female,Urban,10,Month-to-Month,34.52,1.5,146.0,3,0,0,Bank Transfer,1,-0.685,0
CUST04496,57,Female,Suburban,23,Month-to-Month,60.16,3.39,139.0,5,1,1,E-Wallet,0,0.036,1
CUST04497,40,Male,Rural,43,One Year,91.18,0.04,422.0,1,0,1,E-Wallet,0,-0.296,1
CUST04498,26,Female,Suburban,9,Month-to-Month,43.88,4.97,63.0,5,0,1,Credit Card,0,0.159,1
CUST04499,51,Female,Suburban,13,Month-to-Month,64.33,2.65,270.0,3,1,2,Credit Card,1,0.114,1
CUST04500,63,Female,Urban,28,Month-to-Month,64.0,4.83,512.0,5,3,3,Bank Transfer,0,-1.0,1
CUST04501,31,Female,Urban,7,Month-to-Month,50.39,,6.0,3,2,1,Credit Card,1,-0.167,0
CUST04502,21,Male,Urban,26,Month-to-Month,90.46,2.57,,1,1,2,Credit Card,1,0.281,0
CUST04503,47,Female,Suburban,16,Month-to-Month,77.37,9.04,0.0,3,0,2,Credit Card,0,-0.632,0
CUST04504,48,Female,Suburban,26,Month-to-Month,87.55,0.95,260.0,5,2,3,Bank Transfer,0,-0.068,1
CUST04505,55,Female,Suburban,32,Month-to-Month,91.29,0.98,46.0,5,1,4,Bank Transfer,0,0.61,1
CUST04506,28,Male,Urban,1,Month-to-Month,65.78,3.28,1.0,5,0,2,E-Wallet,0,0.098,1
CUST04507,52,Male,Urban,21,Month-to-Month,104.35,4.32,534.0,2,1,0,Credit Card,1,0.346,0
CUST04508,25,Female,Suburban,13,Month-to-Month,34.59,1.75,358.0,2,0,3,E-Wallet,0,-0.252,1
CUST04509,20,Female,Urban,26,Month-to-Month,61.25,2.93,476.0,2,0,3,Credit Card,1,,1
CUST04510,31,Female,Suburban,51,One Year,68.72,1.03,,4,0,2,Bank Transfer,1,0.404,0
CUST04511,30,Male,Suburban,53,One Year,21.52,0.58,595.0,3,1,1,Bank Transfer,1,0.087,0
CUST04512,62,Female,Suburban,64,Two Year,100.37,1.09,203.0,2,0,2,Credit Card,1,0.264,0
CUST04513,49,Female,Urban,2,Month-to-Month,43.29,9.93,226.0,5,1,0,E-Wallet,0,0.208,0
CUST04514,51,Female,Rural,28,Month-to-Month,66.7,6.47,150.0,5,0,2,E-Wallet,1,0.174,0
CUST04515,62,Male,Urban,62,Two Year,83.87,0.6,246.0,2,2,1,Credit Card,0,-0.639,0
CUST04516,36,Female,Rural,5,Month-to-Month,122.95,0.19,16.0,2,1,2,Bank Transfer,0,-0.109,1
CUST04517,55,Female,Urban,47,One Year,23.38,0.39,303.0,5,1,2,Credit Card,0,-0.069,0
CUST04518,33,Male,Urban,8,Month-to-Month,79.91,1.39,513.0,2,1,1,Credit Card,1,-0.47,1
CUST04519,19,Male,Rural,34,Month-to-Month,58.1,6.67,196.0,4,0,2,Credit Card,1,0.156,0
CUST04520,57,Female,Urban,30,One Year,81.2,1.55,445.0,4,2,0,Bank Transfer,0,-0.225,0
CUST04521,34,Male,Suburban,11,Month-to-Month,88.44,0.82,340.0,4,1,1,Credit Card,1,-0.208,0
CUST04522,72,Female,Suburban,25,Month-to-Month,75.46,2.02,60.0,1,2,1,Credit Card,1,-0.109,0
CUST04523,51,Male,Rural,3,Month-to-Month,66.98,0.53,266.0,4,3,2,Credit Card,1,-0.314,1
CUST04524,59,Male,Rural,32,Month-to-Month,38.58,2.54,96.0,5,2,1,Credit Card,1,-0.515,1
CUST04525,33,Female,Urban,35,Month-to-Month,,4.5,282.0,1,1,2,Credit Card,1,0.01,0
CUST04526,55,Female,Suburban,47,One Year,85.14,1.84,246.0,5,0,1,E-Wallet,1,0.614,0
CUST04527,19,Female,Urban,61,One Year,43.52,0.76,34.0,5,0,0,Cash,0,-0.104,0
CUST04528,19,Male,Urban,8,One Year,75.64,2.41,468.0,2,1,2,Bank Transfer,0,-0.715,1
CUST04529,43,Female,Suburban,28,Month-to-Month,97.56,5.75,67.0,3,0,2,Bank Transfer,0,-0.176,0
CUST04530,30,Female,Urban,64,Two Year,32.56,0.32,188.0,4,1,1,E-Wallet,1,0.211,0
CUST04531,73,Female,Suburban,43,One Year,97.65,0.29,40.0,3,1,0,Bank Transfer,0,-0.133,0
CUST04532,64,Female,Suburban,27,Month-to-Month,96.79,1.53,66.0,3,0,6,Credit Card,1,-0.495,0
CUST04533,48,Female,Suburban,55,Two Year,73.56,2.14,307.0,2,0,1,Cash,1,0.758,0
CUST04534,51,Male,Rural,14,One Year,49.62,0.98,118.0,3,1,0,Cash,1,-0.422,0
CUST04535,56,Female,Urban,58,One Year,78.3,0.11,185.0,4,0,1,Credit Card,1,0.182,0
CUST04536,20,Female,Suburban,1,Month-to-Month,60.55,0.99,69.0,1,1,0,E-Wallet,0,0.345,0
CUST04537,25,Male,Rural,8,Month-to-Month,47.3,2.29,283.0,5,0,0,Bank Transfer,0,0.568,1
CUST04538,40,Female,Urban,41,Two Year,68.46,0.33,547.0,4,1,4,Bank Transfer,1,0.017,0
CUST04539,31,Female,Urban,34,Month-to-Month,43.11,5.03,347.0,2,0,1,E-Wallet,1,-0.017,0
CUST04540,73,Female,Suburban,23,One Year,35.43,3.21,194.0,1,0,3,E-Wallet,1,0.373,0
CUST04541,72,Female,Urban,23,One Year,51.42,2.28,483.0,2,1,2,Bank Transfer,1,-0.044,1
CUST04542,44,Female,Urban,14,Two Year,21.98,2.93,587.0,4,3,1,E-Wallet,1,-0.337,1
CUST04543,71,Male,Suburban,29,Month-to-Month,94.97,4.27,279.0,5,3,0,Credit Card,0,0.098,1
CUST04544,46,Male,Suburban,63,One Year,77.92,21.04,347.0,3,2,2,E-Wallet,1,-0.777,0
CUST04545,56,Male,Rural,3,Month-to-Month,43.49,5.97,591.0,3,2,3,E-Wallet,0,-0.196,1
CUST04546,70,Female,Suburban,66,One Year,52.26,3.11,477.0,2,4,1,E-Wallet,1,,1
CUST04547,56,Male,Suburban,22,One Year,83.97,5.89,97.0,1,0,2,Cash,1,0.578,0
CUST04548,18,Female,Urban,32,Month-to-Month,96.83,2.58,281.0,5,0,0,Bank Transfer,1,1.0,1
CUST04549,34,Female,Urban,11,One Year,67.68,1.49,418.0,2,1,1,Bank Transfer,1,0.699,0
CUST04550,58,Female,Urban,15,Month-to-Month,58.55,1.22,222.0,5,0,1,Bank Transfer,0,0.584,0
CUST04551,47,Male,Rural,24,Month-to-Month,24.15,2.04,251.0,2,1,2,E-Wallet,1,-0.289,1
CUST04552,70,Male,Urban,1,Month-to-Month,56.96,0.01,79.0,1,2,2,E-Wallet,1,-0.469,1
CUST04553,30,Male,Urban,18,Month-to-Month,36.55,0.78,412.0,4,2,1,Credit Card,1,0.039,0
CUST04554,38,Female,Suburban,7,Month-to-Month,35.81,0.54,392.0,3,0,0,Bank Transfer,0,-0.215,1
CUST04555,36,Male,Urban,2,Month-to-Month,95.83,12.91,333.0,5,1,2,Bank Transfer,0,,1
CUST04556,70,Female,Urban,36,One Year,62.07,0.27,327.0,5,0,0,Credit Card,0,0.005,0
CUST04557,36,Male,Suburban,34,One Year,68.52,2.78,1.0,1,2,0,Bank Transfer,1,-0.671,1
CUST04558,74,Male,Urban,14,One Year,75.16,10.09,202.0,5,1,1,E-Wallet,0,0.099,0
CUST04559,42,Female,Urban,31,Month-to-Month,60.55,3.74,257.0,4,0,1,Cash,1,0.566,1
CUST04560,39,Female,Urban,52,Two Year,66.7,2.73,366.0,4,0,1,Bank Transfer,0,0.49,0
CUST04561,48,Male,Suburban,15,One Year,,5.43,145.0,1,0,1,E-Wallet,0,0.297,0
CUST04562,34,Male,Suburban,25,Month-to-Month,54.34,1.74,377.0,2,0,3,E-Wallet,1,0.009,0
CUST04563,72,Male,Urban,52,Two Year,71.85,0.86,440.0,2,1,2,Credit Card,1,-0.26,0
CUST04564,40,Female,Suburban,22,Month-to-Month,62.79,7.52,454.0,5,2,0,Credit Card,1,0.149,0
CUST04565,49,Female,Urban,29,One Year,67.21,0.23,406.0,5,1,3,E-Wallet,0,-0.305,0
CUST04566,27,Male,Rural,17,Month-to-Month,65.1,6.6,18.0,1,1,2,Credit Card,0,-0.266,0
CUST04567,27,Male,Urban,4,Month-to-Month,113.89,0.44,432.0,4,0,2,Bank Transfer,1,0.364,0
CUST04568,53,Female,Suburban,12,Two Year,89.74,3.93,428.0,1,0,1,Bank Transfer,1,-0.142,1
CUST04569,25,Male,Rural,22,Month-to-Month,84.4,2.59,251.0,2,1,1,E-Wallet,1,0.034,0
CUST04570,71,Female,Suburban,35,Month-to-Month,76.75,26.12,561.0,4,3,1,Bank Transfer,1,-0.712,1
CUST04571,69,Female,Urban,8,Two Year,75.65,1.96,220.0,5,1,1,E-Wallet,1,-0.269,1
CUST04572,37,Female,Urban,21,Two Year,57.95,12.61,112.0,2,2,5,E-Wallet,1,-0.55,1
CUST04573,49,Female,Suburban,19,One Year,93.02,2.07,148.0,3,0,4,Cash,1,0.402,0
CUST04574,67,Female,Urban,11,Month-to-Month,,4.58,559.0,2,0,1,E-Wallet,1,0.321,0
CUST04575,31,Female,Suburban,27,Month-to-Month,,4.13,57.0,4,0,1,Credit Card,1,0.367,0
CUST04576,67,Male,Suburban,22,One Year,57.66,0.36,196.0,4,2,3,Cash,1,-0.046,1
CUST04577,45,Female,Suburban,32,Month-to-Month,43.23,5.44,17.0,1,1,1,Credit Card,0,0.249,1
CUST04578,63,Female,Urban,30,Month-to-Month,93.39,0.94,214.0,4,0,2,Bank Transfer,1,0.129,0
CUST04579,69,Male,Suburban,18,Month-to-Month,68.23,1.97,15.0,3,1,1,Cash,0,0.223,0
CUST04580,70,Female,Suburban,16,Month-to-Month,53.02,6.1,398.0,3,2,3,Credit Card,1,-0.417,1
CUST04581,41,Male,Suburban,35,Month-to-Month,73.57,11.55,232.0,4,0,0,E-Wallet,1,0.475,0
CUST04582,32,Female,Urban,9,Month-to-Month,62.38,3.28,24.0,5,2,2,Cash,0,0.117,1
CUST04583,39,Male,Urban,10,Month-to-Month,103.75,2.93,400.0,4,0,2,E-Wallet,1,0.408,0
CUST04584,47,Male,Urban,12,Month-to-Month,56.1,2.81,364.0,5,0,1,E-Wallet,1,-0.249,0
CUST04585,21,Female,Urban,8,Month-to-Month,76.16,6.78,294.0,4,1,0,Credit Card,1,-0.149,0
CUST04586,30,Female,Suburban,3,Month-to-Month,92.17,19.91,436.0,2,1,1,Bank Transfer,0,0.259,0
CUST04587,40,Female,Rural,6,One Year,81.4,4.02,70.0,4,1,2,E-Wallet,1,,0
CUST04588,25,Female,Urban,49,Two Year,78.55,1.9,558.0,2,0,1,Credit Card,1,0.379,0
CUST04589,35,Male,Suburban,8,Month-to-Month,52.33,0.99,24.0,5,0,0,E-Wallet,0,0.407,1
CUST04590,29,Male,Urban,26,Month-to-Month,67.92,0.89,373.0,4,1,0,Credit Card,0,1.0,1
CUST04591,72,Male,Urban,23,Month-to-Month,76.53,7.76,544.0,5,0,2,Bank Transfer,1,0.373,0
CUST04592,48,Female,Urban,10,Month-to-Month,69.24,19.49,457.0,3,1,2,Credit Card,1,-0.093,0
CUST04593,31,Male,Urban,18,Month-to-Month,102.05,4.79,213.0,1,1,1,Credit Card,1,0.465,0
CUST04594,51,Female,Rural,12,Month-to-Month,60.86,12.48,210.0,5,0,3,Bank Transfer,0,0.012,0
CUST04595,35,Female,Urban,48,One Year,65.84,1.72,540.0,2,1,1,Bank Transfer,1,0.017,0
CUST04596,73,Male,Suburban,60,One Year,129.58,3.95,38.0,1,0,1,Credit Card,1,0.286,0
CUST04597,51,Female,Urban,10,Month-to-Month,85.76,2.87,259.0,4,0,0,Credit Card,1,0.54,0
CUST04598,28,Male,Rural,3,Month-to-Month,40.8,2.63,94.0,2,0,2,Bank Transfer,1,-0.169,1
CUST04599,58,Female,Urban,38,One Year,77.45,4.0,389.0,1,2,1,E-Wallet,0,0.083,0
CUST04600,29,Male,Urban,4,Month-to-Month,84.83,1.49,219.0,1,1,1,Credit Card,0,-0.21,1
CUST04601,66,Female,Urban,16,One Year,44.97,4.09,267.0,5,0,2,E-Wallet,1,1.0,0
CUST04602,32,Male,Urban,13,Month-to-Month,57.48,4.47,493.0,4,0,0,Bank Transfer,0,-0.305,0
CUST04603,74,Male,Urban,6,One Year,35.22,,65.0,4,1,1,Cash,0,-0.303,1
CUST04604,48,Female,Rural,19,Two Year,72.34,5.24,386.0,4,1,1,Credit Card,1,-0.812,0
CUST04605,66,Female,Suburban,26,Two Year,24.46,1.54,192.0,5,2,2,Credit Card,1,0.886,0
CUST04606,46,Male,Suburban,15,Month-to-Month,45.29,2.4,319.0,5,1,2,Credit Card,1,-0.541,0
CUST04607,43,Female,Suburban,34,Month-to-Month,30.42,0.51,546.0,4,0,2,E-Wallet,0,0.504,0
CUST04608,35,Female,Urban,26,Month-to-Month,73.21,1.19,174.0,1,0,0,Cash,1,0.591,0
CUST04609,49,Female,Urban,40,Two Year,56.53,2.94,111.0,4,0,1,E-Wallet,1,-0.112,0
CUST04610,39,Male,Rural,25,Month-to-Month,74.93,0.42,307.0,5,0,0,E-Wallet,1,,1
CUST04611,55,Male,Suburban,34,Month-to-Month,19.12,3.38,339.0,4,0,0,Credit Card,1,-0.128,0
CUST04612,34,Female,Rural,4,Month-to-Month,45.47,1.98,79.0,5,0,3,Credit Card,0,-0.175,1
CUST04613,40,Female,Suburban,34,Month-to-Month,84.75,0.14,477.0,4,0,2,Cash,1,,0
CUST04614,41,Male,Urban,27,Month-to-Month,,2.28,110.0,1,2,1,Bank Transfer,1,0.018,1
CUST04615,67,Female,Urban,54,One Year,90.57,1.32,486.0,1,2,2,Bank Transfer,0,-1.0,0
CUST04616,25,Male,Urban,5,Month-to-Month,61.19,0.28,452.0,5,0,1,E-Wallet,0,0.407,0
CUST04617,58,Female,Urban,18,Month-to-Month,,1.39,412.0,5,3,4,Credit Card,0,-0.699,1
CUST04618,23,Female,Urban,21,Two Year,45.67,1.39,,2,1,3,E-Wallet,0,0.597,0
CUST04619,22,Female,Urban,52,One Year,70.36,1.75,552.0,3,2,1,E-Wallet,1,-0.237,0
CUST04620,61,Male,Suburban,31,Two Year,119.87,1.83,86.0,2,1,2,Bank Transfer,1,0.289,0
CUST04621,74,Male,Rural,6,Month-to-Month,132.94,,223.0,5,0,2,Bank Transfer,1,0.405,1
CUST04622,46,Male,Suburban,27,One Year,31.62,0.39,50.0,5,0,1,E-Wallet,0,0.209,0
CUST04623,45,Male,Rural,20,Month-to-Month,81.82,0.02,125.0,4,3,1,Credit Card,1,-0.054,1
CUST04624,28,Female,Urban,27,Month-to-Month,106.67,5.33,145.0,2,0,4,Credit Card,1,0.252,1
CUST04625,74,Female,Urban,26,Month-to-Month,33.87,1.65,40.0,3,0,2,Credit Card,1,0.559,1
CUST04626,18,Male,Suburban,32,Month-to-Month,49.38,3.8,354.0,2,2,5,Credit Card,0,-0.821,0
CUST04627,60,Female,Urban,10,Month-to-Month,72.27,1.47,444.0,1,1,2,Bank Transfer,1,0.161,1
CUST04628,36,Female,Urban,71,Two Year,66.02,16.59,362.0,1,0,0,E-Wallet,1,0.621,0
CUST04629,26,Male,Urban,12,Month-to-Month,30.39,1.52,535.0,2,2,0,Cash,1,-0.636,0
CUST04630,44,Female,Urban,10,Month-to-Month,83.69,3.72,283.0,2,0,0,E-Wallet,1,0.27,0
CUST04631,51,Female,Suburban,24,Month-to-Month,75.86,0.99,35.0,5,1,1,Bank Transfer,0,-0.695,0
CUST04632,61,Male,Urban,24,Month-to-Month,88.53,2.92,276.0,4,0,0,E-Wallet,0,-0.335,0
CUST04633,21,Female,Suburban,41,One Year,78.33,3.46,324.0,1,0,0,E-Wallet,0,0.276,0
CUST04634,53,Female,Suburban,8,Month-to-Month,78.19,0.81,181.0,3,1,1,E-Wallet,1,0.72,0
CUST04635,35,Female,Urban,28,One Year,65.72,0.53,470.0,4,1,1,Credit Card,1,0.751,0
CUST04636,32,Male,Urban,31,Month-to-Month,95.22,14.54,416.0,2,1,1,Credit Card,1,-0.122,0
CUST04637,68,Male,Urban,15,One Year,31.82,8.95,149.0,1,1,0,Credit Card,0,-0.331,1
CUST04638,30,Female,Urban,59,One Year,37.55,4.32,403.0,2,1,2,Cash,1,0.321,0
CUST04639,36,Female,Suburban,37,Two Year,92.42,7.89,513.0,1,0,2,Bank Transfer,1,-0.601,0
CUST04640,66,Female,Suburban,48,Two Year,57.93,0.4,565.0,3,0,2,E-Wallet,0,0.039,0
CUST04641,23,Male,Suburban,20,One Year,42.31,5.23,440.0,4,0,1,E-Wallet,1,-0.049,1
CUST04642,65,Male,Urban,12,Month-to-Month,86.11,1.35,245.0,3,2,1,E-Wallet,1,-0.285,0
CUST04643,73,Male,Suburban,34,Month-to-Month,81.89,3.1,45.0,3,1,0,Credit Card,1,0.6,1
